signal id;x;y;time;signal state
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29240.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29240.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29250.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29250.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29260.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29260.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29320.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29320.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29380.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29380.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29390.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29390.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29400.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29400.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29460.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29460.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29520.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29520.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29530.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29530.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29540.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29540.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29600.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29600.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29660.0;RED
