signal id;x;y;time;signal state
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29150.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29150.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29150.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29210.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29210.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29280.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29280.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29280.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29310.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29310.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29310.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29370.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29370.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29440.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29440.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29440.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29470.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29470.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29470.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29530.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29530.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29600.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29600.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29600.0;GREEN
