route,trav_time_mean,wait_time_mean,trav_time_median,wait_time_median,trav_time_sum,wait_time_sum,max_trav_time_dep_time,max_trav_time,min_trav_time_dep_time,min_trav_time,max_wait_time_dep_time,max_wait_time,min_wait_time_dep_time,min_wait_time,trip_count
parada_Ida_Volta_Linha8 parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0,74.25833333333333,19.075,74.25833333333333,19.075,148.51666666666665,38.15,06:30:00,80.78333333333333,13:00:00,67.73333333333333,06:30:00,19.833333333333332,13:00:00,18.316666666666666,2
parada_Ida_Volta_Linha8 parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5,85.35,32.849999999999994,85.35,32.849999999999994,170.7,65.69999999999999,06:30:00,88.41666666666667,13:00:00,82.28333333333333,13:00:00,34.8,06:30:00,30.9,2
parada_Ida_Volta_Linha8 parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0,65.13888888888889,18.51111111111111,68.36666666666666,14.783333333333333,586.25,166.6,07:30:00,87.26666666666667,13:00:00,41.733333333333334,07:30:00,36.38333333333333,06:30:00,8.666666666666666,9
parada_Ida_Volta_Linha8 parada_Teatro_Municipal_Dix_Huit_Rosado,58.38939393939393,13.515151515151517,71.05,18.3,642.2833333333333,148.66666666666669,12:00:00,85.36666666666666,13:00:00,25.383333333333333,12:00:00,32.31666666666667,14:30:00,1.0666666666666667,11
parada_Partage_Shopping parada_Ida_Volta_Linha12,81.57222222222222,30.222222222222218,78.05,32.18333333333333,244.71666666666667,90.66666666666666,11:00:00,89.75,13:00:00,76.91666666666667,13:00:00,37.96666666666667,11:00:00,20.516666666666666,3
parada_Partage_Shopping parada_Ida_Volta_Linha17,71.52222222222223,34.55,79.9,40.28333333333333,214.56666666666666,103.64999999999999,16:00:00,84.78333333333333,12:00:00,49.88333333333333,16:00:00,41.18333333333333,12:00:00,22.183333333333334,3
parada_Partage_Shopping parada_Ida_Volta_Linha19,53.141666666666666,18.866666666666667,53.141666666666666,18.866666666666667,106.28333333333333,37.733333333333334,17:30:00,68.15,18:00:00,38.13333333333333,17:30:00,27.916666666666668,18:00:00,9.816666666666666,2
parada_Partage_Shopping parada_Ida_Volta_Linha8,60.15208333333333,25.179166666666667,61.425,25.691666666666666,481.21666666666664,201.43333333333334,13:00:00,77.15,12:00:00,39.766666666666666,13:00:00,53.016666666666666,12:00:00,4.2,8
parada_Partage_Shopping parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0,71.39722222222223,27.325,68.66666666666666,30.775,856.7666666666667,327.9,08:00:00,87.48333333333333,07:00:00,50.68333333333333,19:00:00,47.88333333333333,17:00:00,8.083333333333334,12
parada_Partage_Shopping parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5,71.69,30.52,74.16666666666667,25.883333333333333,358.45,152.6,12:00:00,83.85,07:00:00,58.3,13:00:00,48.31666666666667,11:00:00,21.5,5
parada_Partage_Shopping parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0,60.87166666666667,20.19,60.0,16.166666666666664,1217.4333333333334,403.8,17:30:00,89.55,15:30:00,34.333333333333336,19:00:00,44.25,16:00:00,6.233333333333333,20
parada_Partage_Shopping parada_Rua_da_Pitomba_Volta0,82.3,42.65,82.3,42.65,82.3,42.65,11:00:00,82.3,11:00:00,82.3,11:00:00,42.65,11:00:00,42.65,1
parada_Partage_Shopping parada_Teatro_Municipal_Dix_Huit_Rosado,33.2,13.720666666666666,30.75,9.15,830.0,343.01666666666665,14:30:00,70.01666666666667,13:00:00,6.616666666666666,06:00:00,45.63333333333333,09:30:00,0.18333333333333332,25
parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0 parada_Ida_Volta_Linha12,85.00833333333333,12.65,85.00833333333333,12.65,170.01666666666665,25.3,11:00:00,89.78333333333333,16:30:00,80.23333333333333,11:00:00,20.183333333333334,16:30:00,5.116666666666666,2
parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0 parada_Ida_Volta_Linha17,75.5,30.805555555555554,72.18333333333334,34.13333333333333,226.5,92.41666666666666,16:00:00,85.45,10:30:00,68.86666666666666,10:30:00,36.016666666666666,16:00:00,22.266666666666666,3
parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0 parada_Ida_Volta_Linha8,66.45333333333333,12.256666666666668,65.83333333333333,8.966666666666667,332.26666666666665,61.28333333333334,13:00:00,77.28333333333333,18:00:00,60.2,13:00:00,20.733333333333334,08:30:00,4.733333333333333,5
parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0 parada_Partage_Shopping,78.78333333333333,34.125,81.30000000000001,35.94166666666666,472.7,204.75,16:30:00,88.01666666666667,16:00:00,67.43333333333334,10:30:00,51.11666666666667,16:00:00,19.133333333333333,6
parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0 parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0,73.75,19.333333333333332,77.84166666666667,15.35,885.0,232.0,17:30:00,89.56666666666666,10:30:00,49.21666666666667,15:00:00,46.4,16:30:00,8.65,12
parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0 parada_Teatro_Municipal_Dix_Huit_Rosado,52.538405797101454,20.507246376811594,48.983333333333334,14.366666666666667,1208.3833333333334,471.6666666666667,14:30:00,89.38333333333334,10:30:00,17.583333333333332,05:30:00,49.733333333333334,10:30:00,0.03333333333333333,23
parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5 parada_Ida_Volta_Linha17,80.65,34.458333333333336,80.65,34.458333333333336,161.3,68.91666666666667,16:00:00,84.81666666666666,05:30:00,76.48333333333333,16:00:00,36.2,05:30:00,32.71666666666667,2
parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5 parada_Ida_Volta_Linha8,69.55277777777778,24.758333333333336,65.57499999999999,16.083333333333336,417.31666666666666,148.55,05:00:00,87.93333333333334,15:00:00,55.13333333333333,14:30:00,60.983333333333334,08:30:00,7.283333333333333,6
parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5 parada_Partage_Shopping,71.45833333333334,30.581666666666667,71.05000000000001,28.108333333333334,714.5833333333334,305.81666666666666,08:00:00,83.15,08:30:00,53.21666666666667,08:00:00,60.983333333333334,08:30:00,15.933333333333334,10
parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5 parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0,80.55,22.083333333333332,80.55,22.083333333333332,80.55,22.083333333333332,06:30:00,80.55,06:30:00,80.55,06:30:00,22.083333333333332,06:30:00,22.083333333333332,1
parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5 parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0,71.2469696969697,22.406060606060606,70.45,20.166666666666668,783.7166666666667,246.46666666666667,06:00:00,88.2,06:30:00,58.18333333333333,06:00:00,60.266666666666666,06:30:00,9.266666666666667,11
parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5 parada_Teatro_Municipal_Dix_Huit_Rosado,54.973015873015875,29.86984126984127,59.78333333333333,28.683333333333334,1154.4333333333334,627.2666666666667,13:00:00,87.83333333333333,06:30:00,29.766666666666666,08:00:00,59.55,06:30:00,0.45,21
parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0 parada_Ida_Volta_Linha12,77.29166666666667,27.33055555555556,78.725,30.65,463.75,163.98333333333335,11:00:00,89.48333333333333,11:30:00,59.45,11:00:00,36.666666666666664,11:30:00,5.033333333333333,6
parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0 parada_Ida_Volta_Linha17,62.6125,32.5125,61.84166666666667,32.74166666666667,500.9,260.1,16:00:00,85.0,11:00:00,39.2,16:00:00,57.36666666666667,11:00:00,13.133333333333333,8
parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0 parada_Ida_Volta_Linha19,74.71666666666667,34.15,74.71666666666667,34.15,74.71666666666667,34.15,05:30:00,74.71666666666667,05:30:00,74.71666666666667,05:30:00,34.15,05:30:00,34.15,1
parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0 parada_Ida_Volta_Linha8,70.21666666666667,36.32592592592593,65.96666666666667,33.916666666666664,631.95,326.93333333333334,05:00:00,88.0,05:30:00,58.016666666666666,05:00:00,55.5,05:30:00,25.65,9
parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0 parada_Partage_Shopping,64.2125,34.155833333333334,66.33333333333334,36.19166666666666,1284.25,683.1166666666667,16:30:00,87.96666666666667,10:30:00,35.166666666666664,14:00:00,48.45,10:30:00,17.55,20
parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0 parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0,70.97435897435898,22.173076923076923,68.0,25.116666666666667,922.6666666666666,288.25,08:00:00,87.5,17:00:00,56.083333333333336,08:00:00,38.61666666666667,14:30:00,4.933333333333334,13
parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0 parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5,79.9095238095238,36.5452380952381,82.23333333333333,37.53333333333333,559.3666666666667,255.81666666666666,06:30:00,88.51666666666667,09:00:00,66.3,13:00:00,41.483333333333334,09:00:00,25.516666666666666,7
parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0 parada_Teatro_Municipal_Dix_Huit_Rosado,37.04055555555556,12.828888888888889,30.266666666666666,7.283333333333333,1111.2166666666667,384.8666666666667,19:00:00,89.11666666666666,08:30:00,18.766666666666666,19:00:00,53.733333333333334,08:30:00,0.85,30
parada_Rua_da_Pitomba_Volta0 parada_Ida_Volta_Linha17,50.016666666666666,8.133333333333333,50.016666666666666,8.133333333333333,50.016666666666666,8.133333333333333,12:00:00,50.016666666666666,12:00:00,50.016666666666666,12:00:00,8.133333333333333,12:00:00,8.133333333333333,1
parada_Rua_da_Pitomba_Volta0 parada_Partage_Shopping,59.31666666666666,16.491666666666667,59.31666666666666,16.491666666666667,118.63333333333333,32.983333333333334,06:30:00,71.23333333333333,12:00:00,47.4,06:30:00,24.283333333333335,12:00:00,8.7,2
parada_Rua_da_Pitomba_Volta0 parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0,79.56666666666666,16.016666666666666,79.56666666666666,16.016666666666666,159.13333333333333,32.03333333333333,06:30:00,80.63333333333334,12:00:00,78.5,06:30:00,18.283333333333335,12:00:00,13.75,2
parada_Rua_da_Pitomba_Volta0 parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5,83.11666666666667,24.174999999999997,83.11666666666667,24.174999999999997,166.23333333333335,48.349999999999994,06:30:00,88.26666666666667,12:00:00,77.96666666666667,06:30:00,26.633333333333333,12:00:00,21.716666666666665,2
parada_Rua_da_Pitomba_Volta0 parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0,61.40555555555556,14.605555555555556,61.233333333333334,11.55,184.21666666666667,43.81666666666667,06:00:00,76.48333333333333,06:30:00,46.5,06:00:00,24.283333333333335,06:30:00,7.983333333333333,3
parada_Rua_da_Pitomba_Volta0 parada_Teatro_Municipal_Dix_Huit_Rosado,44.49444444444445,8.338888888888889,42.43333333333333,4.416666666666667,133.48333333333335,25.016666666666666,06:00:00,60.516666666666666,06:30:00,30.533333333333335,06:00:00,18.45,06:30:00,2.15,3
parada_Teatro_Municipal_Dix_Huit_Rosado parada_Ida_Volta_Linha12,63.04358974358974,16.633333333333333,60.36666666666667,16.433333333333334,819.5666666666666,216.23333333333332,11:00:00,89.7,15:30:00,34.88333333333333,11:00:00,36.666666666666664,15:30:00,0.13333333333333333,13
parada_Teatro_Municipal_Dix_Huit_Rosado parada_Ida_Volta_Linha17,58.29166666666667,22.4875,52.40833333333333,16.6,466.33333333333337,179.9,16:00:00,84.98333333333333,11:00:00,39.18333333333333,16:00:00,47.766666666666666,11:00:00,5.416666666666667,8
parada_Teatro_Municipal_Dix_Huit_Rosado parada_Ida_Volta_Linha19,60.21666666666667,26.311111111111106,68.0,32.55,180.65,78.93333333333332,05:30:00,74.63333333333334,18:00:00,38.016666666666666,17:30:00,38.18333333333333,18:00:00,8.2,3
parada_Teatro_Municipal_Dix_Huit_Rosado parada_Ida_Volta_Linha8,55.29545454545455,19.637878787878787,59.11666666666667,20.141666666666666,1216.5,432.0333333333333,05:00:00,87.96666666666667,18:30:00,30.183333333333334,14:30:00,48.233333333333334,07:30:00,0.6833333333333333,22
parada_Teatro_Municipal_Dix_Huit_Rosado parada_Partage_Shopping,45.99935897435898,25.305128205128206,45.625,23.183333333333334,1195.9833333333333,657.9333333333334,05:30:00,80.43333333333334,18:30:00,19.483333333333334,14:00:00,58.1,09:00:00,1.1333333333333333,26
parada_Teatro_Municipal_Dix_Huit_Rosado parada_Rua_Expedicionario_Claudionor_Amancio_de_Oliveira_Ida0,47.300000000000004,9.049999999999999,42.916666666666664,3.8833333333333333,1371.7,262.45,19:00:00,85.33333333333333,20:00:00,25.35,19:00:00,60.2,10:30:00,0.06666666666666667,29
parada_Teatro_Municipal_Dix_Huit_Rosado parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5,69.55384615384615,26.896153846153844,66.23333333333333,25.4,904.2,349.65,12:30:00,89.66666666666667,11:30:00,44.18333333333333,12:30:00,51.25,11:30:00,7.583333333333333,13
parada_Teatro_Municipal_Dix_Huit_Rosado parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0,47.11770833333333,8.280729166666667,43.2,6.125,1507.7666666666667,264.98333333333335,19:00:00,82.9,09:30:00,28.166666666666668,19:00:00,31.283333333333335,09:00:00,0.1,32
